tag,length_ft,width_in,flow_tph,belt_surface_area,weight_kg
P8897,722.2222222222222,2155.555555555556,616.6666666666666,1556790.1234567903,78244.0
P8898,722.2222222222222,2155.555555555556,661.1111111111111,1556790.1234567903,78244.0
P8899,722.2222222222222,2155.555555555556,705.5555555555555,1556790.1234567903,78879.0
P8900,722.2222222222222,2155.555555555556,750.0,1556790.1234567903,78879.0
P8901,722.2222222222222,2200.0,350.0,1588888.8888888888,78653.0
P8902,722.2222222222222,2200.0,394.4444444444445,1588888.8888888888,78970.0
P8903,722.2222222222222,2200.0,438.8888888888889,1588888.8888888888,78970.0
P8904,722.2222222222222,2200.0,483.3333333333333,1588888.8888888888,79424.0
P8905,722.2222222222222,2200.0,527.7777777777778,1588888.8888888888,79424.0
P8906,722.2222222222222,2200.0,572.2222222222222,1588888.8888888888,79424.0
P8907,722.2222222222222,2200.0,616.6666666666666,1588888.8888888888,79424.0
P8908,722.2222222222222,2200.0,661.1111111111111,1588888.8888888888,79424.0
P8909,722.2222222222222,2200.0,705.5555555555555,1588888.8888888888,80104.0
P8910,722.2222222222222,2200.0,750.0,1588888.8888888888,80104.0
P8911,800.0,1800.0,350.0,1440000.0,73300.0
P8912,800.0,1800.0,394.4444444444445,1440000.0,73527.0
P8913,800.0,1800.0,438.8888888888889,1440000.0,73527.0
P8914,800.0,1800.0,483.3333333333333,1440000.0,73754.0
P8915,800.0,1800.0,527.7777777777778,1440000.0,73981.0
P8916,800.0,1800.0,572.2222222222222,1440000.0,73981.0
P8917,800.0,1800.0,616.6666666666666,1440000.0,74434.0
P8918,800.0,1800.0,661.1111111111111,1440000.0,74434.0
P8919,800.0,1800.0,705.5555555555555,1440000.0,74434.0
P8920,800.0,1800.0,750.0,1440000.0,74434.0
P8921,800.0,1844.444444444444,350.0,1475555.555555555,75024.0
P8922,800.0,1844.444444444444,394.4444444444445,1475555.555555555,75024.0
P8923,800.0,1844.444444444444,438.8888888888889,1475555.555555555,75251.0
P8924,800.0,1844.444444444444,483.3333333333333,1475555.555555555,75251.0
P8925,800.0,1844.444444444444,527.7777777777778,1475555.555555555,75477.0
P8926,800.0,1844.444444444444,572.2222222222222,1475555.555555555,75931.0
P8927,800.0,1844.444444444444,616.6666666666666,1475555.555555555,75931.0
P8928,800.0,1844.444444444444,661.1111111111111,1475555.555555555,75931.0
P8929,800.0,1844.444444444444,705.5555555555555,1475555.555555555,75931.0
P8930,800.0,1844.444444444444,750.0,1475555.555555555,71304.0
P8931,800.0,1888.888888888889,350.0,1511111.1111111112,76430.0
P8932,800.0,1888.888888888889,394.4444444444445,1511111.1111111112,76566.0
P8933,800.0,1888.888888888889,438.8888888888889,1511111.1111111112,76566.0
P8934,800.0,1888.888888888889,483.3333333333333,1511111.1111111112,76884.0
P8935,800.0,1888.888888888889,527.7777777777778,1511111.1111111112,76884.0
P8936,800.0,1888.888888888889,572.2222222222222,1511111.1111111112,77337.0
P8937,800.0,1888.888888888889,616.6666666666666,1511111.1111111112,77337.0
P8938,800.0,1888.888888888889,661.1111111111111,1511111.1111111112,77337.0
P8939,800.0,1888.888888888889,705.5555555555555,1511111.1111111112,77337.0
P8940,800.0,1888.888888888889,750.0,1511111.1111111112,72574.0
P8941,800.0,1933.333333333333,350.0,1546666.6666666665,77745.0
P8942,800.0,1933.333333333333,394.4444444444445,1546666.6666666665,77972.0
P8943,800.0,1933.333333333333,438.8888888888889,1546666.6666666665,78154.0
P8944,800.0,1933.333333333333,483.3333333333333,1546666.6666666665,78154.0
P8945,800.0,1933.333333333333,527.7777777777778,1546666.6666666665,78743.0
P8946,800.0,1933.333333333333,572.2222222222222,1546666.6666666665,78743.0
P8947,800.0,1933.333333333333,616.6666666666666,1546666.6666666665,78743.0
P8948,800.0,1933.333333333333,661.1111111111111,1546666.6666666665,78743.0
P8949,800.0,1933.333333333333,705.5555555555555,1546666.6666666665,73799.0
P8950,800.0,1933.333333333333,750.0,1546666.6666666665,73799.0
P8951,800.0,1977.777777777778,350.0,1582222.2222222225,79333.0
P8952,800.0,1977.777777777778,394.4444444444445,1582222.2222222225,79333.0
P8953,800.0,1977.777777777778,438.8888888888889,1582222.2222222225,79560.0
P8954,800.0,1977.777777777778,483.3333333333333,1582222.2222222225,80104.0
P8955,800.0,1977.777777777778,527.7777777777778,1582222.2222222225,80104.0
P8956,800.0,1977.777777777778,572.2222222222222,1582222.2222222225,80104.0
P8957,800.0,1977.777777777778,616.6666666666666,1582222.2222222225,80104.0
P8958,800.0,1977.777777777778,661.1111111111111,1582222.2222222225,80784.0
P8959,800.0,1977.777777777778,705.5555555555555,1582222.2222222225,80784.0
P8960,800.0,1977.777777777778,750.0,1582222.2222222225,80784.0
P8961,800.0,2022.222222222222,350.0,1617777.7777777775,80830.0
P8962,800.0,2022.222222222222,394.4444444444445,1617777.7777777775,81057.0
P8963,800.0,2022.222222222222,438.8888888888889,1617777.7777777775,81057.0
P8964,800.0,2022.222222222222,483.3333333333333,1617777.7777777775,81510.0
P8965,800.0,2022.222222222222,527.7777777777778,1617777.7777777775,81510.0
P8966,800.0,2022.222222222222,572.2222222222222,1617777.7777777775,81510.0
P8967,800.0,2022.222222222222,616.6666666666666,1617777.7777777775,81510.0
P8968,800.0,2022.222222222222,661.1111111111111,1617777.7777777775,82191.0
P8969,800.0,2022.222222222222,705.5555555555555,1617777.7777777775,82191.0
P8970,800.0,2022.222222222222,750.0,1617777.7777777775,82191.0
P8971,800.0,2066.666666666667,350.0,1653333.3333333335,82463.0
P8972,800.0,2066.666666666667,394.4444444444445,1653333.3333333335,82463.0
P8973,800.0,2066.666666666667,438.8888888888889,1653333.3333333335,82916.0
P8974,800.0,2066.666666666667,483.3333333333333,1653333.3333333335,82916.0
P8975,800.0,2066.666666666667,527.7777777777778,1653333.3333333335,82916.0
P8976,800.0,2066.666666666667,572.2222222222222,1653333.3333333335,82916.0
P8977,800.0,2066.666666666667,616.6666666666666,1653333.3333333335,83597.0
P8978,800.0,2066.666666666667,661.1111111111111,1653333.3333333335,83597.0
P8979,800.0,2066.666666666667,705.5555555555555,1653333.3333333335,83597.0
P8980,800.0,2066.666666666667,750.0,1653333.3333333335,83597.0
P8981,800.0,2111.111111111111,350.0,1688888.8888888888,83778.0
P8982,800.0,2111.111111111111,394.4444444444445,1688888.8888888888,84322.0
P8983,800.0,2111.111111111111,438.8888888888889,1688888.8888888888,84322.0
P8984,800.0,2111.111111111111,483.3333333333333,1688888.8888888888,84322.0
P8985,800.0,2111.111111111111,527.7777777777778,1688888.8888888888,84322.0
P8986,800.0,2111.111111111111,572.2222222222222,1688888.8888888888,85003.0
P8987,800.0,2111.111111111111,616.6666666666666,1688888.8888888888,85003.0
P8988,800.0,2111.111111111111,661.1111111111111,1688888.8888888888,85003.0
P8989,800.0,2111.111111111111,705.5555555555555,1688888.8888888888,85003.0
P8990,800.0,2111.111111111111,750.0,1688888.8888888888,85003.0
P8991,800.0,2155.555555555556,350.0,1724444.444444445,85729.0
P8992,800.0,2155.555555555556,394.4444444444445,1724444.444444445,85729.0
P8993,800.0,2155.555555555556,438.8888888888889,1724444.444444445,85729.0
P8994,800.0,2155.555555555556,483.3333333333333,1724444.444444445,85729.0
P8995,800.0,2155.555555555556,527.7777777777778,1724444.444444445,86364.0
P8996,800.0,2155.555555555556,572.2222222222222,1724444.444444445,86364.0
P8997,800.0,2155.555555555556,616.6666666666666,1724444.444444445,86364.0
P8998,800.0,2155.555555555556,661.1111111111111,1724444.444444445,86364.0
P8999,800.0,2155.555555555556,705.5555555555555,1724444.444444445,86364.0
P9000,800.0,2155.555555555556,750.0,1724444.444444445,86364.0
P9001,800.0,2200.0,350.0,1760000.0,87135.0
P9002,800.0,2200.0,394.4444444444445,1760000.0,87135.0
P9003,800.0,2200.0,438.8888888888889,1760000.0,87135.0
P9004,800.0,2200.0,483.3333333333333,1760000.0,87135.0
P9005,800.0,2200.0,527.7777777777778,1760000.0,87770.0
P9006,800.0,2200.0,572.2222222222222,1760000.0,87770.0
P9007,800.0,2200.0,616.6666666666666,1760000.0,87770.0
P9008,800.0,2200.0,661.1111111111111,1760000.0,87770.0
P9009,800.0,2200.0,705.5555555555555,1760000.0,87770.0
P9010,800.0,2200.0,750.0,1760000.0,88133.0
P9011,150.0,2000.0,500.0,300000.0,17599.0
P9012,150.0,2000.0,555.5555555555555,300000.0,17599.0
P9013,150.0,2000.0,611.1111111111111,300000.0,17599.0
P9014,150.0,2000.0,666.6666666666667,300000.0,17599.0
P9015,150.0,2000.0,722.2222222222222,300000.0,17962.0
P9016,150.0,2000.0,777.7777777777778,300000.0,17962.0
P9017,150.0,2000.0,833.3333333333334,300000.0,17962.0
P9018,150.0,2000.0,888.8888888888889,300000.0,17962.0
P9019,150.0,2000.0,944.4444444444443,300000.0,17962.0
P9020,150.0,2000.0,1000.0,300000.0,17962.0
P9021,150.0,2044.444444444444,500.0,306666.66666666657,17917.0
P9022,150.0,2044.444444444444,555.5555555555555,306666.66666666657,17917.0
P9023,150.0,2044.444444444444,611.1111111111111,306666.66666666657,17917.0
P9024,150.0,2044.444444444444,666.6666666666667,306666.66666666657,18234.0
P9025,150.0,2044.444444444444,722.2222222222222,306666.66666666657,18234.0
P9026,150.0,2044.444444444444,777.7777777777778,306666.66666666657,18234.0
P9027,150.0,2044.444444444444,833.3333333333334,306666.66666666657,18234.0
P9028,150.0,2044.444444444444,888.8888888888889,306666.66666666657,18234.0
P9029,150.0,2044.444444444444,944.4444444444443,306666.66666666657,18234.0
P9030,150.0,2044.444444444444,1000.0,306666.66666666657,18234.0
P9031,150.0,2088.888888888889,500.0,313333.3333333334,18234.0
P9032,150.0,2088.888888888889,555.5555555555555,313333.3333333334,18234.0
P9033,150.0,2088.888888888889,611.1111111111111,313333.3333333334,18234.0
P9034,150.0,2088.888888888889,666.6666666666667,313333.3333333334,18552.0
P9035,150.0,2088.888888888889,722.2222222222222,313333.3333333334,18552.0
P9036,150.0,2088.888888888889,777.7777777777778,313333.3333333334,18552.0
P9037,150.0,2088.888888888889,833.3333333333334,313333.3333333334,18552.0
P9038,150.0,2088.888888888889,888.8888888888889,313333.3333333334,18552.0
P9039,150.0,2088.888888888889,944.4444444444443,313333.3333333334,18552.0
P9040,150.0,2088.888888888889,1000.0,313333.3333333334,18552.0
P9041,150.0,2133.333333333333,500.0,319999.99999999994,18416.0
P9042,150.0,2133.333333333333,555.5555555555555,319999.99999999994,18416.0
P9043,150.0,2133.333333333333,611.1111111111111,319999.99999999994,18733.0
P9044,150.0,2133.333333333333,666.6666666666667,319999.99999999994,18733.0
P9045,150.0,2133.333333333333,722.2222222222222,319999.99999999994,18733.0
P9046,150.0,2133.333333333333,777.7777777777778,319999.99999999994,18733.0
P9047,150.0,2133.333333333333,833.3333333333334,319999.99999999994,18733.0
P9048,150.0,2133.333333333333,888.8888888888889,319999.99999999994,18733.0
P9049,150.0,2133.333333333333,944.4444444444443,319999.99999999994,18733.0
P9050,150.0,2133.333333333333,1000.0,319999.99999999994,18733.0
P9051,150.0,2177.777777777778,500.0,326666.6666666667,18824.0
P9052,150.0,2177.777777777778,555.5555555555555,326666.6666666667,18824.0
P9053,150.0,2177.777777777778,611.1111111111111,326666.6666666667,19141.0
P9054,150.0,2177.777777777778,666.6666666666667,326666.6666666667,19141.0
P9055,150.0,2177.777777777778,722.2222222222222,326666.6666666667,19141.0
P9056,150.0,2177.777777777778,777.7777777777778,326666.6666666667,19141.0
P9057,150.0,2177.777777777778,833.3333333333334,326666.6666666667,19141.0
P9058,150.0,2177.777777777778,888.8888888888889,326666.6666666667,19141.0
P9059,150.0,2177.777777777778,944.4444444444443,326666.6666666667,19141.0
P9060,150.0,2177.777777777778,1000.0,326666.6666666667,19504.0
P9061,150.0,2222.222222222222,500.0,333333.3333333333,19096.0
P9062,150.0,2222.222222222222,555.5555555555555,333333.3333333333,19459.0
P9063,150.0,2222.222222222222,611.1111111111111,333333.3333333333,19459.0
P9064,150.0,2222.222222222222,666.6666666666667,333333.3333333333,19459.0
P9065,150.0,2222.222222222222,722.2222222222222,333333.3333333333,19459.0
P9066,150.0,2222.222222222222,777.7777777777778,333333.3333333333,19459.0
P9067,150.0,2222.222222222222,833.3333333333334,333333.3333333333,19459.0
P9068,150.0,2222.222222222222,888.8888888888889,333333.3333333333,19459.0
P9069,150.0,2222.222222222222,944.4444444444443,333333.3333333333,19459.0
P9070,150.0,2222.222222222222,1000.0,333333.3333333333,19686.0
P9071,150.0,2266.666666666667,500.0,340000.00000000006,19414.0
P9072,150.0,2266.666666666667,555.5555555555555,340000.00000000006,19640.0
P9073,150.0,2266.666666666667,611.1111111111111,340000.00000000006,19640.0
P9074,150.0,2266.666666666667,666.6666666666667,340000.00000000006,19640.0
P9075,150.0,2266.666666666667,722.2222222222222,340000.00000000006,19640.0
P9076,150.0,2266.666666666667,777.7777777777778,340000.00000000006,19640.0
P9077,150.0,2266.666666666667,833.3333333333334,340000.00000000006,19640.0
P9078,150.0,2266.666666666667,888.8888888888889,340000.00000000006,19640.0
P9079,150.0,2266.666666666667,944.4444444444443,340000.00000000006,20003.0
P9080,150.0,2266.666666666667,1000.0,340000.00000000006,20003.0
P9081,150.0,2311.111111111111,500.0,346666.6666666666,20049.0
P9082,150.0,2311.111111111111,555.5555555555555,346666.6666666666,20049.0
P9083,150.0,2311.111111111111,611.1111111111111,346666.6666666666,20049.0
P9084,150.0,2311.111111111111,666.6666666666667,346666.6666666666,20049.0
P9085,150.0,2311.111111111111,722.2222222222222,346666.6666666666,20049.0
P9086,150.0,2311.111111111111,777.7777777777778,346666.6666666666,20049.0
P9087,150.0,2311.111111111111,833.3333333333334,346666.6666666666,20049.0
P9088,150.0,2311.111111111111,888.8888888888889,346666.6666666666,20049.0
P9089,150.0,2311.111111111111,944.4444444444443,346666.6666666666,20366.0
P9090,150.0,2311.111111111111,1000.0,346666.6666666666,20366.0
P9091,150.0,2355.555555555556,500.0,353333.33333333343,20321.0
P9092,150.0,2355.555555555556,555.5555555555555,353333.33333333343,20321.0
P9093,150.0,2355.555555555556,611.1111111111111,353333.33333333343,20321.0
P9094,150.0,2355.555555555556,666.6666666666667,353333.33333333343,20321.0
P9095,150.0,2355.555555555556,722.2222222222222,353333.33333333343,20321.0
P9096,150.0,2355.555555555556,777.7777777777778,353333.33333333343,20321.0
P9097,150.0,2355.555555555556,833.3333333333334,353333.33333333343,20321.0
P9098,150.0,2355.555555555556,888.8888888888889,353333.33333333343,20684.0
P9099,150.0,2355.555555555556,944.4444444444443,353333.33333333343,20684.0
P9100,150.0,2355.555555555556,1000.0,353333.33333333343,20684.0
P9101,150.0,2400.0,500.0,360000.0,20548.0
P9102,150.0,2400.0,555.5555555555555,360000.0,20548.0
P9103,150.0,2400.0,611.1111111111111,360000.0,20548.0
P9104,150.0,2400.0,666.6666666666667,360000.0,20548.0
P9105,150.0,2400.0,722.2222222222222,360000.0,20548.0
P9106,150.0,2400.0,777.7777777777778,360000.0,20548.0
P9107,150.0,2400.0,833.3333333333334,360000.0,20865.0
P9108,150.0,2400.0,888.8888888888889,360000.0,20865.0
P9109,150.0,2400.0,944.4444444444443,360000.0,20865.0
P9110,150.0,2400.0,1000.0,360000.0,20865.0
P9111,244.4444444444445,2000.0,500.0,488888.88888888905,26898.0
P9112,244.4444444444445,2000.0,555.5555555555555,488888.88888888905,26898.0
P9113,244.4444444444445,2000.0,611.1111111111111,488888.88888888905,26898.0
P9114,244.4444444444445,2000.0,666.6666666666667,488888.88888888905,27306.0
P9115,244.4444444444445,2000.0,722.2222222222222,488888.88888888905,27306.0
P9116,244.4444444444445,2000.0,777.7777777777778,488888.88888888905,27306.0
P9117,244.4444444444445,2000.0,833.3333333333334,488888.88888888905,27306.0
P9118,244.4444444444445,2000.0,888.8888888888889,488888.88888888905,27306.0
P9119,244.4444444444445,2000.0,944.4444444444443,488888.88888888905,27306.0
P9120,244.4444444444445,2000.0,1000.0,488888.88888888905,28213.0
P9121,244.4444444444445,2044.444444444444,500.0,499753.0864197531,27397.0
P9122,244.4444444444445,2044.444444444444,555.5555555555555,499753.0864197531,27397.0
P9123,244.4444444444445,2044.444444444444,611.1111111111111,499753.0864197531,27714.0
P9124,244.4444444444445,2044.444444444444,666.6666666666667,499753.0864197531,27714.0
P9125,244.4444444444445,2044.444444444444,722.2222222222222,499753.0864197531,27714.0
P9126,244.4444444444445,2044.444444444444,777.7777777777778,499753.0864197531,27714.0
P9127,244.4444444444445,2044.444444444444,833.3333333333334,499753.0864197531,27714.0
P9128,244.4444444444445,2044.444444444444,888.8888888888889,499753.0864197531,27714.0
P9129,244.4444444444445,2044.444444444444,944.4444444444443,499753.0864197531,27714.0
P9130,244.4444444444445,2044.444444444444,1000.0,499753.0864197531,28622.0
P9131,244.4444444444445,2088.888888888889,500.0,510617.2839506175,27760.0
P9132,244.4444444444445,2088.888888888889,555.5555555555555,510617.2839506175,27760.0
P9133,244.4444444444445,2088.888888888889,611.1111111111111,510617.2839506175,28123.0
P9134,244.4444444444445,2088.888888888889,666.6666666666667,510617.2839506175,28123.0
P9135,244.4444444444445,2088.888888888889,722.2222222222222,510617.2839506175,28123.0
