tag,diameter,ss_dist,pressure,trays_num,weight_kg
P8786,2.666666666666667,48.8,2400.0,62.0,152900.0
P8787,2.666666666666667,48.8,2400.0,63.0,153500.0
P8788,2.666666666666667,48.8,2400.0,64.0,154100.0
P8789,2.666666666666667,48.8,2400.0,65.0,154700.0
P8790,2.666666666666667,48.8,2480.0,60.0,165100.0
P8791,2.666666666666667,48.8,2480.0,61.0,165700.0
P8792,2.666666666666667,48.8,2480.0,62.0,166300.0
P8793,2.666666666666667,48.8,2480.0,63.0,166900.0
P8794,2.666666666666667,48.8,2480.0,64.0,167500.0
P8795,2.666666666666667,48.8,2480.0,65.0,168100.0
P8796,2.666666666666667,48.8,2560.0,60.0,165100.0
P8797,2.666666666666667,48.8,2560.0,61.0,165700.0
P8798,2.666666666666667,48.8,2560.0,62.0,166300.0
P8799,2.666666666666667,48.8,2560.0,63.0,166900.0
P8800,2.666666666666667,48.8,2560.0,64.0,167500.0
P8801,2.666666666666667,48.8,2560.0,65.0,168100.0
P8802,2.666666666666667,48.8,2640.0,60.0,174600.0
P8803,2.666666666666667,48.8,2640.0,61.0,175200.0
P8804,2.666666666666667,48.8,2640.0,62.0,175800.0
P8805,2.666666666666667,48.8,2640.0,63.0,176400.0
P8806,2.666666666666667,48.8,2640.0,64.0,177000.0
P8807,2.666666666666667,48.8,2640.0,65.0,177600.0
P8808,2.666666666666667,48.8,2720.0,60.0,174800.0
P8809,2.666666666666667,48.8,2720.0,61.0,175400.0
P8810,2.666666666666667,48.8,2720.0,62.0,166600.0
P8811,2.666666666666667,48.8,2720.0,63.0,167200.0
P8812,2.666666666666667,48.8,2720.0,64.0,167800.0
P8813,2.666666666666667,48.8,2720.0,65.0,168400.0
P8814,2.666666666666667,48.8,2800.0,60.0,174800.0
P8815,2.666666666666667,48.8,2800.0,61.0,175400.0
P8816,2.666666666666667,48.8,2800.0,62.0,176000.0
P8817,2.666666666666667,48.8,2800.0,63.0,176600.0
P8818,2.666666666666667,48.8,2800.0,64.0,177200.0
P8819,2.666666666666667,48.8,2800.0,65.0,177800.0
P8820,2.666666666666667,49.6,2400.0,60.0,153000.0
P8821,2.666666666666667,49.6,2400.0,61.0,153600.0
P8822,2.666666666666667,49.6,2400.0,62.0,154200.0
P8823,2.666666666666667,49.6,2400.0,63.0,154800.0
P8824,2.666666666666667,49.6,2400.0,64.0,155400.0
P8825,2.666666666666667,49.6,2400.0,65.0,156000.0
P8826,2.666666666666667,49.6,2480.0,60.0,167000.0
P8827,2.666666666666667,49.6,2480.0,61.0,167600.0
P8828,2.666666666666667,49.6,2480.0,62.0,168200.0
P8829,2.666666666666667,49.6,2480.0,63.0,168800.0
P8830,2.666666666666667,49.6,2480.0,64.0,169400.0
P8831,2.666666666666667,49.6,2480.0,65.0,170000.0
P8832,2.666666666666667,49.6,2560.0,60.0,167200.0
P8833,2.666666666666667,49.6,2560.0,61.0,167800.0
P8834,2.666666666666667,49.6,2560.0,62.0,168400.0
P8835,2.666666666666667,49.6,2560.0,63.0,169000.0
P8836,2.666666666666667,49.6,2560.0,64.0,169600.0
P8837,2.666666666666667,49.6,2560.0,65.0,170200.0
P8838,2.666666666666667,49.6,2640.0,60.0,167100.0
P8839,2.666666666666667,49.6,2640.0,61.0,167700.0
P8840,2.666666666666667,49.6,2640.0,62.0,168300.0
P8841,2.666666666666667,49.6,2640.0,63.0,168900.0
P8842,2.666666666666667,49.6,2640.0,64.0,169500.0
P8843,2.666666666666667,49.6,2640.0,65.0,170100.0
P8844,2.666666666666667,49.6,2720.0,60.0,167300.0
P8845,2.666666666666667,49.6,2720.0,61.0,177400.0
P8846,2.666666666666667,49.6,2720.0,62.0,178000.0
P8847,2.666666666666667,49.6,2720.0,63.0,178600.0
P8848,2.666666666666667,49.6,2720.0,64.0,179200.0
P8849,2.666666666666667,49.6,2720.0,65.0,179800.0
P8850,2.666666666666667,49.6,2800.0,60.0,176800.0
P8851,2.666666666666667,49.6,2800.0,61.0,177400.0
P8852,2.666666666666667,49.6,2800.0,62.0,178000.0
P8853,2.666666666666667,49.6,2800.0,63.0,178600.0
P8854,2.666666666666667,49.6,2800.0,64.0,179200.0
P8855,2.666666666666667,49.6,2800.0,65.0,179800.0
P8856,2.666666666666667,50.4,2400.0,60.0,154600.0
P8857,2.666666666666667,50.4,2400.0,61.0,155200.0
P8858,2.666666666666667,50.4,2400.0,62.0,155800.0
P8859,2.666666666666667,50.4,2400.0,63.0,156400.0
P8860,2.666666666666667,50.4,2400.0,64.0,157000.0
P8861,2.666666666666667,50.4,2400.0,65.0,157600.0
P8862,2.666666666666667,50.4,2480.0,60.0,168800.0
P8863,2.666666666666667,50.4,2480.0,61.0,169400.0
P8864,2.666666666666667,50.4,2480.0,62.0,170000.0
P8865,2.666666666666667,50.4,2480.0,63.0,170600.0
P8866,2.666666666666667,50.4,2480.0,64.0,171200.0
P8867,2.666666666666667,50.4,2480.0,65.0,171800.0
P8868,2.666666666666667,50.4,2560.0,60.0,169000.0
P8869,2.666666666666667,50.4,2560.0,61.0,169600.0
P8870,2.666666666666667,50.4,2560.0,62.0,170200.0
P8871,2.666666666666667,50.4,2560.0,63.0,170800.0
P8872,2.666666666666667,50.4,2560.0,64.0,171400.0
P8873,2.666666666666667,50.4,2560.0,65.0,172000.0
P8874,2.666666666666667,50.4,2640.0,60.0,168900.0
P8875,2.666666666666667,50.4,2640.0,61.0,169500.0
P8876,2.666666666666667,50.4,2640.0,62.0,170100.0
P8877,2.666666666666667,50.4,2640.0,63.0,170700.0
P8878,2.666666666666667,50.4,2640.0,64.0,181000.0
P8879,2.666666666666667,50.4,2640.0,65.0,181600.0
P8880,2.666666666666667,50.4,2720.0,60.0,178800.0
P8881,2.666666666666667,50.4,2720.0,61.0,179400.0
P8882,2.666666666666667,50.4,2720.0,62.0,180000.0
P8883,2.666666666666667,50.4,2720.0,63.0,180600.0
P8884,2.666666666666667,50.4,2720.0,64.0,181200.0
P8885,2.666666666666667,50.4,2720.0,65.0,181800.0
P8886,2.666666666666667,50.4,2800.0,60.0,178800.0
P8887,2.666666666666667,50.4,2800.0,61.0,179400.0
P8888,2.666666666666667,50.4,2800.0,62.0,180000.0
P8889,2.666666666666667,50.4,2800.0,63.0,180600.0
P8890,2.666666666666667,50.4,2800.0,64.0,181200.0
P8891,2.666666666666667,50.4,2800.0,65.0,181800.0
P8892,2.666666666666667,51.2,2400.0,60.0,156200.0
P8893,2.666666666666667,51.2,2400.0,61.0,156800.0
P8894,2.666666666666667,51.2,2400.0,62.0,157400.0
P8895,2.666666666666667,51.2,2400.0,63.0,158000.0
P8896,2.666666666666667,51.2,2400.0,64.0,158600.0
P8897,2.666666666666667,51.2,2400.0,65.0,159200.0
P8898,2.666666666666667,51.2,2480.0,60.0,170600.0
P8899,2.666666666666667,51.2,2480.0,61.0,171200.0
P8900,2.666666666666667,51.2,2480.0,62.0,171800.0
P8901,2.666666666666667,51.2,2480.0,63.0,172400.0
P8902,2.666666666666667,51.2,2480.0,64.0,173000.0
P8903,2.666666666666667,51.2,2480.0,65.0,173600.0
P8904,2.666666666666667,51.2,2560.0,60.0,170800.0
P8905,2.666666666666667,51.2,2560.0,61.0,171400.0
P8906,2.666666666666667,51.2,2560.0,62.0,172000.0
P8907,2.666666666666667,51.2,2560.0,63.0,172600.0
P8908,2.666666666666667,51.2,2560.0,64.0,173200.0
P8909,2.666666666666667,51.2,2560.0,65.0,173800.0
P8910,2.666666666666667,51.2,2640.0,60.0,181000.0
P8911,2.666666666666667,51.2,2640.0,61.0,181600.0
P8912,2.666666666666667,51.2,2640.0,62.0,182200.0
P8913,2.666666666666667,51.2,2640.0,63.0,182800.0
P8914,2.666666666666667,51.2,2640.0,64.0,183400.0
P8915,2.666666666666667,51.2,2640.0,65.0,184000.0
P8916,2.666666666666667,51.2,2720.0,60.0,181200.0
P8917,2.666666666666667,51.2,2720.0,61.0,171500.0
P8918,2.666666666666667,51.2,2720.0,62.0,172100.0
P8919,2.666666666666667,51.2,2720.0,63.0,172700.0
P8920,2.666666666666667,51.2,2720.0,64.0,183600.0
P8921,2.666666666666667,51.2,2720.0,65.0,184200.0
P8922,2.666666666666667,51.2,2800.0,60.0,181200.0
P8923,2.666666666666667,51.2,2800.0,61.0,181800.0
P8924,2.666666666666667,51.2,2800.0,62.0,182400.0
P8925,2.666666666666667,51.2,2800.0,63.0,183000.0
P8926,2.666666666666667,51.2,2800.0,64.0,183600.0
P8927,2.666666666666667,51.2,2800.0,65.0,184200.0
P8928,2.666666666666667,52.0,2400.0,60.0,158600.0
P8929,2.666666666666667,52.0,2400.0,61.0,159200.0
P8930,2.666666666666667,52.0,2400.0,62.0,159800.0
P8931,2.666666666666667,52.0,2400.0,63.0,160400.0
P8932,2.666666666666667,52.0,2400.0,64.0,161000.0
P8933,2.666666666666667,52.0,2400.0,65.0,161600.0
P8934,2.666666666666667,52.0,2480.0,60.0,173000.0
P8935,2.666666666666667,52.0,2480.0,61.0,173600.0
P8936,2.666666666666667,52.0,2480.0,62.0,174200.0
P8937,2.666666666666667,52.0,2480.0,63.0,174800.0
P8938,2.666666666666667,52.0,2480.0,64.0,175400.0
P8939,2.666666666666667,52.0,2480.0,65.0,176000.0
P8940,2.666666666666667,52.0,2560.0,60.0,173200.0
P8941,2.666666666666667,52.0,2560.0,61.0,173800.0
P8942,2.666666666666667,52.0,2560.0,62.0,174400.0
P8943,2.666666666666667,52.0,2560.0,63.0,175000.0
P8944,2.666666666666667,52.0,2560.0,64.0,175600.0
P8945,2.666666666666667,52.0,2560.0,65.0,176200.0
P8946,2.666666666666667,52.0,2640.0,60.0,173100.0
P8947,2.666666666666667,52.0,2640.0,61.0,173700.0
P8948,2.666666666666667,52.0,2640.0,62.0,174300.0
P8949,2.666666666666667,52.0,2640.0,63.0,174900.0
P8950,2.666666666666667,52.0,2640.0,64.0,175500.0
P8951,2.666666666666667,52.0,2640.0,65.0,176100.0
P8952,2.666666666666667,52.0,2720.0,60.0,183300.0
P8953,2.666666666666667,52.0,2720.0,61.0,183900.0
P8954,2.666666666666667,52.0,2720.0,62.0,184500.0
P8955,2.666666666666667,52.0,2720.0,63.0,185100.0
P8956,2.666666666666667,52.0,2720.0,64.0,185700.0
P8957,2.666666666666667,52.0,2720.0,65.0,186300.0
P8958,2.666666666666667,52.0,2800.0,60.0,183300.0
P8959,2.666666666666667,52.0,2800.0,61.0,183900.0
P8960,2.666666666666667,52.0,2800.0,62.0,184500.0
P8961,2.666666666666667,52.0,2800.0,63.0,185100.0
P8962,2.666666666666667,52.0,2800.0,64.0,185700.0
P8963,2.666666666666667,52.0,2800.0,65.0,186300.0
P8964,2.833333333333333,48.0,2400.0,60.0,175600.0
P8965,2.833333333333333,48.0,2400.0,61.0,176300.0
P8966,2.833333333333333,48.0,2400.0,62.0,176900.0
P8967,2.833333333333333,48.0,2400.0,63.0,177600.0
P8968,2.833333333333333,48.0,2400.0,64.0,178300.0
P8969,2.833333333333333,48.0,2400.0,65.0,178900.0
P8970,2.833333333333333,48.0,2480.0,60.0,175500.0
P8971,2.833333333333333,48.0,2480.0,61.0,176200.0
P8972,2.833333333333333,48.0,2480.0,62.0,176800.0
P8973,2.833333333333333,48.0,2480.0,63.0,177500.0
P8974,2.833333333333333,48.0,2480.0,64.0,178200.0
P8975,2.833333333333333,48.0,2480.0,65.0,178800.0
P8976,2.833333333333333,48.0,2560.0,60.0,185500.0
P8977,2.833333333333333,48.0,2560.0,61.0,186200.0
P8978,2.833333333333333,48.0,2560.0,62.0,186800.0
P8979,2.833333333333333,48.0,2560.0,63.0,187500.0
P8980,2.833333333333333,48.0,2560.0,64.0,188200.0
P8981,2.833333333333333,48.0,2560.0,65.0,188800.0
P8982,2.833333333333333,48.0,2640.0,60.0,185500.0
P8983,2.833333333333333,48.0,2640.0,61.0,186200.0
P8984,2.833333333333333,48.0,2640.0,62.0,186800.0
P8985,2.833333333333333,48.0,2640.0,63.0,187500.0
P8986,2.833333333333333,48.0,2640.0,64.0,188200.0
P8987,2.833333333333333,48.0,2640.0,65.0,188800.0
P8988,2.833333333333333,48.0,2720.0,60.0,185500.0
P8989,2.833333333333333,48.0,2720.0,61.0,186200.0
P8990,2.833333333333333,48.0,2720.0,62.0,186800.0
P8991,2.833333333333333,48.0,2720.0,63.0,187500.0
P8992,2.833333333333333,48.0,2720.0,64.0,194800.0
P8993,2.833333333333333,48.0,2720.0,65.0,188800.0
P8994,2.833333333333333,48.0,2800.0,60.0,192400.0
P8995,2.833333333333333,48.0,2800.0,61.0,193100.0
P8996,2.833333333333333,48.0,2800.0,62.0,193700.0
P8997,2.833333333333333,48.0,2800.0,63.0,194400.0
P8998,2.833333333333333,48.0,2800.0,64.0,195100.0
P8999,2.833333333333333,48.0,2800.0,65.0,195700.0
P9000,2.833333333333333,48.8,2400.0,60.0,177600.0
P9001,2.833333333333333,48.8,2400.0,61.0,178300.0
P9002,2.833333333333333,48.8,2400.0,62.0,178900.0
P9003,2.833333333333333,48.8,2400.0,63.0,179600.0
P9004,2.833333333333333,48.8,2400.0,64.0,180300.0
P9005,2.833333333333333,48.8,2400.0,65.0,180900.0
P9006,2.833333333333333,48.8,2480.0,60.0,187400.0
P9007,2.833333333333333,48.8,2480.0,61.0,188100.0
P9008,2.833333333333333,48.8,2480.0,62.0,188700.0
P9009,2.833333333333333,48.8,2480.0,63.0,189400.0
P9010,2.833333333333333,48.8,2480.0,64.0,190100.0
P9011,2.833333333333333,48.8,2480.0,65.0,190700.0
P9012,2.833333333333333,48.8,2560.0,60.0,187600.0
P9013,2.833333333333333,48.8,2560.0,61.0,188300.0
P9014,2.833333333333333,48.8,2560.0,62.0,188900.0
P9015,2.833333333333333,48.8,2560.0,63.0,179700.0
P9016,2.833333333333333,48.8,2560.0,64.0,180400.0
P9017,2.833333333333333,48.8,2560.0,65.0,181000.0
P9018,2.833333333333333,48.8,2640.0,60.0,187600.0
P9019,2.833333333333333,48.8,2640.0,61.0,188300.0
P9020,2.833333333333333,48.8,2640.0,62.0,188900.0
P9021,2.833333333333333,48.8,2640.0,63.0,189600.0
P9022,2.833333333333333,48.8,2640.0,64.0,190300.0
P9023,2.833333333333333,48.8,2640.0,65.0,190900.0
P9024,2.833333333333333,48.8,2720.0,60.0,187600.0
P9025,2.833333333333333,48.8,2720.0,61.0,188300.0
P9026,2.833333333333333,48.8,2720.0,62.0,188900.0
P9027,2.833333333333333,48.8,2720.0,63.0,189600.0
P9028,2.833333333333333,48.8,2720.0,64.0,190300.0
P9029,2.833333333333333,48.8,2720.0,65.0,190900.0
P9030,2.833333333333333,48.8,2800.0,60.0,194600.0
P9031,2.833333333333333,48.8,2800.0,61.0,195300.0
P9032,2.833333333333333,48.8,2800.0,62.0,195900.0
P9033,2.833333333333333,48.8,2800.0,63.0,196600.0
P9034,2.833333333333333,48.8,2800.0,64.0,197300.0
P9035,2.833333333333333,48.8,2800.0,65.0,197900.0
P9036,2.833333333333333,49.6,2400.0,60.0,179500.0
P9037,2.833333333333333,49.6,2400.0,61.0,180200.0
P9038,2.833333333333333,49.6,2400.0,62.0,180800.0
P9039,2.833333333333333,49.6,2400.0,63.0,181500.0
P9040,2.833333333333333,49.6,2400.0,64.0,182200.0
P9041,2.833333333333333,49.6,2400.0,65.0,182800.0
P9042,2.833333333333333,49.6,2480.0,60.0,189500.0
P9043,2.833333333333333,49.6,2480.0,61.0,180100.0
P9044,2.833333333333333,49.6,2480.0,62.0,180700.0
P9045,2.833333333333333,49.6,2480.0,63.0,181400.0
P9046,2.833333333333333,49.6,2480.0,64.0,182100.0
P9047,2.833333333333333,49.6,2480.0,65.0,182700.0
P9048,2.833333333333333,49.6,2560.0,60.0,189700.0
P9049,2.833333333333333,49.6,2560.0,61.0,190400.0
P9050,2.833333333333333,49.6,2560.0,62.0,191000.0
P9051,2.833333333333333,49.6,2560.0,63.0,191700.0
P9052,2.833333333333333,49.6,2560.0,64.0,192400.0
P9053,2.833333333333333,49.6,2560.0,65.0,193000.0
P9054,2.833333333333333,49.6,2640.0,60.0,189700.0
P9055,2.833333333333333,49.6,2640.0,61.0,190400.0
P9056,2.833333333333333,49.6,2640.0,62.0,191000.0
P9057,2.833333333333333,49.6,2640.0,63.0,191700.0
P9058,2.833333333333333,49.6,2640.0,64.0,192400.0
P9059,2.833333333333333,49.6,2640.0,65.0,193000.0
P9060,2.833333333333333,49.6,2720.0,60.0,190000.0
P9061,2.833333333333333,49.6,2720.0,61.0,190700.0
P9062,2.833333333333333,49.6,2720.0,62.0,191300.0
P9063,2.833333333333333,49.6,2720.0,63.0,192000.0
P9064,2.833333333333333,49.6,2720.0,64.0,192700.0
P9065,2.833333333333333,49.6,2720.0,65.0,193300.0
P9066,2.833333333333333,49.6,2800.0,60.0,196800.0
P9067,2.833333333333333,49.6,2800.0,61.0,197500.0
P9068,2.833333333333333,49.6,2800.0,62.0,198100.0
P9069,2.833333333333333,49.6,2800.0,63.0,198800.0
P9070,2.833333333333333,49.6,2800.0,64.0,199500.0
P9071,2.833333333333333,49.6,2800.0,65.0,200100.0
P9072,2.833333333333333,50.4,2400.0,60.0,181400.0
P9073,2.833333333333333,50.4,2400.0,61.0,182100.0
P9074,2.833333333333333,50.4,2400.0,62.0,182700.0
P9075,2.833333333333333,50.4,2400.0,63.0,183400.0
P9076,2.833333333333333,50.4,2400.0,64.0,184100.0
P9077,2.833333333333333,50.4,2400.0,65.0,184700.0
P9078,2.833333333333333,50.4,2480.0,60.0,181300.0
P9079,2.833333333333333,50.4,2480.0,61.0,182000.0
P9080,2.833333333333333,50.4,2480.0,62.0,182600.0
P9081,2.833333333333333,50.4,2480.0,63.0,183300.0
P9082,2.833333333333333,50.4,2480.0,64.0,194900.0
P9083,2.833333333333333,50.4,2480.0,65.0,195500.0
P9084,2.833333333333333,50.4,2560.0,60.0,192400.0
P9085,2.833333333333333,50.4,2560.0,61.0,193100.0
P9086,2.833333333333333,50.4,2560.0,62.0,193700.0
P9087,2.833333333333333,50.4,2560.0,63.0,194400.0
P9088,2.833333333333333,50.4,2560.0,64.0,195100.0
P9089,2.833333333333333,50.4,2560.0,65.0,195700.0
P9090,2.833333333333333,50.4,2640.0,60.0,192400.0
P9091,2.833333333333333,50.4,2640.0,61.0,193100.0
P9092,2.833333333333333,50.4,2640.0,62.0,193700.0
P9093,2.833333333333333,50.4,2640.0,63.0,194400.0
P9094,2.833333333333333,50.4,2640.0,64.0,195100.0
P9095,2.833333333333333,50.4,2640.0,65.0,195700.0
P9096,2.833333333333333,50.4,2720.0,60.0,199600.0
P9097,2.833333333333333,50.4,2720.0,61.0,200300.0
P9098,2.833333333333333,50.4,2720.0,62.0,200900.0
P9099,2.833333333333333,50.4,2720.0,63.0,201600.0
P9100,2.833333333333333,50.4,2720.0,64.0,202300.0
P9101,2.833333333333333,50.4,2720.0,65.0,202900.0
P9102,2.833333333333333,50.4,2800.0,60.0,199600.0
P9103,2.833333333333333,50.4,2800.0,61.0,200300.0
P9104,2.833333333333333,50.4,2800.0,62.0,200900.0
P9105,2.833333333333333,50.4,2800.0,63.0,201600.0
P9106,2.833333333333333,50.4,2800.0,64.0,202300.0
P9107,2.833333333333333,50.4,2800.0,65.0,202900.0
P9108,2.833333333333333,51.2,2400.0,60.0,184100.0
P9109,2.833333333333333,51.2,2400.0,61.0,184800.0
P9110,2.833333333333333,51.2,2400.0,62.0,185400.0
P9111,2.833333333333333,51.2,2400.0,63.0,186100.0
P9112,2.833333333333333,51.2,2400.0,64.0,186800.0
P9113,2.833333333333333,51.2,2400.0,65.0,187400.0
P9114,2.833333333333333,51.2,2480.0,60.0,194400.0
P9115,2.833333333333333,51.2,2480.0,61.0,195100.0
P9116,2.833333333333333,51.2,2480.0,62.0,195700.0
P9117,2.833333333333333,51.2,2480.0,63.0,196400.0
P9118,2.833333333333333,51.2,2480.0,64.0,197100.0
P9119,2.833333333333333,51.2,2480.0,65.0,197700.0
P9120,2.833333333333333,51.2,2560.0,60.0,194600.0
P9121,2.833333333333333,51.2,2560.0,61.0,195300.0
P9122,2.833333333333333,51.2,2560.0,62.0,185500.0
P9123,2.833333333333333,51.2,2560.0,63.0,186200.0
P9124,2.833333333333333,51.2,2560.0,64.0,197300.0
P9125,2.833333333333333,51.2,2560.0,65.0,197900.0
P9126,2.833333333333333,51.2,2640.0,60.0,194600.0
P9127,2.833333333333333,51.2,2640.0,61.0,195300.0
P9128,2.833333333333333,51.2,2640.0,62.0,195900.0
P9129,2.833333333333333,51.2,2640.0,63.0,196600.0
P9130,2.833333333333333,51.2,2640.0,64.0,197300.0
P9131,2.833333333333333,51.2,2640.0,65.0,197900.0
P9132,2.833333333333333,51.2,2720.0,60.0,194900.0
P9133,2.833333333333333,51.2,2720.0,61.0,195600.0
P9134,2.833333333333333,51.2,2720.0,62.0,196200.0
P9135,2.833333333333333,51.2,2720.0,63.0,196900.0
P9136,2.833333333333333,51.2,2720.0,64.0,197600.0
P9137,2.833333333333333,51.2,2720.0,65.0,198200.0
P9138,2.833333333333333,51.2,2800.0,60.0,201900.0
P9139,2.833333333333333,51.2,2800.0,61.0,202600.0
P9140,2.833333333333333,51.2,2800.0,62.0,203200.0
P9141,2.833333333333333,51.2,2800.0,63.0,203900.0
P9142,2.833333333333333,51.2,2800.0,64.0,204600.0
P9143,2.833333333333333,51.2,2800.0,65.0,205200.0
P9144,2.833333333333333,52.0,2400.0,60.0,186000.0
P9145,2.833333333333333,52.0,2400.0,61.0,186700.0
P9146,2.833333333333333,52.0,2400.0,62.0,187300.0
P9147,2.833333333333333,52.0,2400.0,63.0,188000.0
P9148,2.833333333333333,52.0,2400.0,64.0,188700.0
P9149,2.833333333333333,52.0,2400.0,65.0,189300.0
P9150,2.833333333333333,52.0,2480.0,60.0,185900.0
P9151,2.833333333333333,52.0,2480.0,61.0,186600.0
P9152,2.833333333333333,52.0,2480.0,62.0,187200.0
P9153,2.833333333333333,52.0,2480.0,63.0,187900.0
P9154,2.833333333333333,52.0,2480.0,64.0,188600.0
P9155,2.833333333333333,52.0,2480.0,65.0,189200.0
P9156,2.833333333333333,52.0,2560.0,60.0,196700.0
P9157,2.833333333333333,52.0,2560.0,61.0,197400.0
P9158,2.833333333333333,52.0,2560.0,62.0,198000.0
P9159,2.833333333333333,52.0,2560.0,63.0,198700.0
P9160,2.833333333333333,52.0,2560.0,64.0,199400.0
P9161,2.833333333333333,52.0,2560.0,65.0,200000.0
P9162,2.833333333333333,52.0,2640.0,60.0,196700.0
P9163,2.833333333333333,52.0,2640.0,61.0,197400.0
P9164,2.833333333333333,52.0,2640.0,62.0,198000.0
P9165,2.833333333333333,52.0,2640.0,63.0,198700.0
P9166,2.833333333333333,52.0,2640.0,64.0,199400.0
P9167,2.833333333333333,52.0,2640.0,65.0,200000.0
P9168,2.833333333333333,52.0,2720.0,60.0,197000.0
P9169,2.833333333333333,52.0,2720.0,61.0,197700.0
P9170,2.833333333333333,52.0,2720.0,62.0,198300.0
P9171,2.833333333333333,52.0,2720.0,63.0,199000.0
P9172,2.833333333333333,52.0,2720.0,64.0,206800.0
P9173,2.833333333333333,52.0,2720.0,65.0,207400.0
P9174,2.833333333333333,52.0,2800.0,60.0,204100.0
P9175,2.833333333333333,52.0,2800.0,61.0,204800.0
P9176,2.833333333333333,52.0,2800.0,62.0,205400.0
P9177,2.833333333333333,52.0,2800.0,63.0,206100.0
P9178,2.833333333333333,52.0,2800.0,64.0,206800.0
P9179,2.833333333333333,52.0,2800.0,65.0,207400.0
P9180,3.0,48.0,2400.0,60.0,198800.0
P9181,3.0,48.0,2400.0,61.0,199500.0
P9182,3.0,48.0,2400.0,62.0,200300.0
P9183,3.0,48.0,2400.0,63.0,201000.0
P9184,3.0,48.0,2400.0,64.0,201700.0
P9185,3.0,48.0,2400.0,65.0,202500.0
P9186,3.0,48.0,2480.0,60.0,198800.0
P9187,3.0,48.0,2480.0,61.0,199500.0
P9188,3.0,48.0,2480.0,62.0,200300.0
P9189,3.0,48.0,2480.0,63.0,201000.0
P9190,3.0,48.0,2480.0,64.0,201700.0
P9191,3.0,48.0,2480.0,65.0,202500.0
P9192,3.0,48.0,2560.0,60.0,199100.0
P9193,3.0,48.0,2560.0,61.0,199800.0
P9194,3.0,48.0,2560.0,62.0,207500.0
P9195,3.0,48.0,2560.0,63.0,208200.0
P9196,3.0,48.0,2560.0,64.0,202000.0
P9197,3.0,48.0,2560.0,65.0,209700.0
P9198,3.0,48.0,2640.0,60.0,206000.0
P9199,3.0,48.0,2640.0,61.0,206700.0
P9200,3.0,48.0,2640.0,62.0,207500.0
P9201,3.0,48.0,2640.0,63.0,208200.0
P9202,3.0,48.0,2640.0,64.0,208900.0
P9203,3.0,48.0,2640.0,65.0,209700.0
P9204,3.0,48.0,2720.0,60.0,206200.0
P9205,3.0,48.0,2720.0,61.0,206900.0
P9206,3.0,48.0,2720.0,62.0,207700.0
P9207,3.0,48.0,2720.0,63.0,208400.0
P9208,3.0,48.0,2720.0,64.0,209100.0
P9209,3.0,48.0,2720.0,65.0,209900.0
P9210,3.0,48.0,2800.0,60.0,209600.0
P9211,3.0,48.0,2800.0,61.0,210300.0
P9212,3.0,48.0,2800.0,62.0,211100.0
P9213,3.0,48.0,2800.0,63.0,211800.0
P9214,3.0,48.0,2800.0,64.0,212500.0
P9215,3.0,48.0,2800.0,65.0,213300.0
P9216,3.0,48.8,2400.0,60.0,190500.0
P9217,3.0,48.8,2400.0,61.0,191200.0
P9218,3.0,48.8,2400.0,62.0,192000.0
P9219,3.0,48.8,2400.0,63.0,192700.0
P9220,3.0,48.8,2400.0,64.0,204000.0
P9221,3.0,48.8,2400.0,65.0,204800.0
P9222,3.0,48.8,2480.0,60.0,201100.0
P9223,3.0,48.8,2480.0,61.0,201800.0
P9224,3.0,48.8,2480.0,62.0,202600.0
P9225,3.0,48.8,2480.0,63.0,203300.0
P9226,3.0,48.8,2480.0,64.0,204000.0
P9227,3.0,48.8,2480.0,65.0,204800.0
P9228,3.0,48.8,2560.0,60.0,201400.0
P9229,3.0,48.8,2560.0,61.0,202100.0
P9230,3.0,48.8,2560.0,62.0,202900.0
P9231,3.0,48.8,2560.0,63.0,203600.0
P9232,3.0,48.8,2560.0,64.0,204300.0
P9233,3.0,48.8,2560.0,65.0,205100.0
P9234,3.0,48.8,2640.0,60.0,208400.0
P9235,3.0,48.8,2640.0,61.0,209100.0
P9236,3.0,48.8,2640.0,62.0,209900.0
P9237,3.0,48.8,2640.0,63.0,210600.0
P9238,3.0,48.8,2640.0,64.0,211300.0
P9239,3.0,48.8,2640.0,65.0,212100.0
P9240,3.0,48.8,2720.0,60.0,208600.0
P9241,3.0,48.8,2720.0,61.0,207200.0
P9242,3.0,48.8,2720.0,62.0,208000.0
P9243,3.0,48.8,2720.0,63.0,210800.0
P9244,3.0,48.8,2720.0,64.0,211500.0
P9245,3.0,48.8,2720.0,65.0,212300.0
P9246,3.0,48.8,2800.0,60.0,210200.0
P9247,3.0,48.8,2800.0,61.0,210900.0
P9248,3.0,48.8,2800.0,62.0,211700.0
P9249,3.0,48.8,2800.0,63.0,212400.0
P9250,3.0,48.8,2800.0,64.0,213100.0
P9251,3.0,48.8,2800.0,65.0,213900.0
P9252,3.0,49.6,2400.0,60.0,204000.0
P9253,3.0,49.6,2400.0,61.0,204700.0
P9254,3.0,49.6,2400.0,62.0,205500.0
P9255,3.0,49.6,2400.0,63.0,206200.0
P9256,3.0,49.6,2400.0,64.0,206900.0
P9257,3.0,49.6,2400.0,65.0,207700.0
P9258,3.0,49.6,2480.0,60.0,204000.0
P9259,3.0,49.6,2480.0,61.0,204700.0
P9260,3.0,49.6,2480.0,62.0,205500.0
P9261,3.0,49.6,2480.0,63.0,206200.0
